"","pKey","itemNum","Correct","Task","OptionChosen"
"2363",250,14,0,"DV","Answer1"
"2364",250,17,1,"DV","Answer3"
"2365",250,13,1,"DV","Answer3"
"2366",250,2,0,"DV","Answer1"
"2367",250,19,1,"DV","Answer3"
"2368",250,5,1,"DV","Answer3"
"2369",250,11,0,"DV","Answer4"
"2370",250,15,1,"DV","Answer3"
"2371",250,6,1,"DV","Answer3"
"2372",250,20,1,"DV","Answer3"
"2373",250,1,1,"DV","Answer4"
"2374",250,10,1,"DV","Answer2"
"2375",250,7,1,"DV","Answer2"
"2376",250,18,1,"DV","Answer3"
"2377",250,3,1,"DV","Answer4"
"2378",250,4,1,"DV","Answer2"
"2379",250,8,1,"DV","Answer2"
"2380",250,12,0,"DV","Answer1"
"2381",251,9,0,"DV","Answer2"
"2382",251,16,0,"DV","Answer2"
"2383",251,14,0,"DV","Answer1"
"2384",251,17,1,"DV","Answer3"
"2385",251,13,0,"DV","Answer2"
"2386",251,2,0,"DV","Answer2"
"2387",251,19,1,"DV","Answer3"
"2388",251,5,1,"DV","Answer3"
"2389",251,11,1,"DV","Answer3"
"2390",251,15,1,"DV","Answer3"
"2391",251,6,1,"DV","Answer3"
"2392",251,20,1,"DV","Answer3"
"2393",251,1,1,"DV","Answer4"
"2394",251,10,1,"DV","Answer2"
"2395",251,7,1,"DV","Answer2"
"2396",251,18,1,"DV","Answer3"
"2397",251,3,1,"DV","Answer4"
"2398",251,4,1,"DV","Answer2"
"2399",251,8,1,"DV","Answer2"
"2400",251,12,1,"DV","Answer3"
"2401",252,9,0,"DV","Answer1"
"2402",252,16,0,"DV","Answer1"
"2403",252,14,0,"DV","Answer1"
"2404",252,17,1,"DV","Answer3"
"2405",252,13,1,"DV","Answer3"
"2406",252,2,1,"DV","Answer3"
"2407",252,19,1,"DV","Answer3"
"2408",252,5,1,"DV","Answer3"
"2409",252,11,1,"DV","Answer3"
"2410",252,15,1,"DV","Answer3"
"2411",252,6,1,"DV","Answer3"
"2412",252,20,1,"DV","Answer3"
"2413",252,1,0,"DV","Answer1"
"2414",252,10,1,"DV","Answer2"
"2415",252,7,1,"DV","Answer2"
"2416",252,18,1,"DV","Answer3"
"2417",252,3,1,"DV","Answer4"
"2418",252,4,1,"DV","Answer2"
"2419",252,8,1,"DV","Answer2"
"2420",252,12,0,"DV","Answer1"
"2421",253,9,1,"DV","Answer3"
"2422",253,16,1,"DV","Answer3"
"2423",253,14,1,"DV","Answer3"
"2424",253,17,1,"DV","Answer3"
"2425",253,13,1,"DV","Answer3"
"2426",253,2,1,"DV","Answer3"
"2427",253,19,1,"DV","Answer3"
"2428",253,5,1,"DV","Answer3"
"2429",253,11,1,"DV","Answer3"
"2430",253,15,1,"DV","Answer3"
"2431",253,6,1,"DV","Answer3"
"2432",253,20,0,"DV","Answer1"
"2433",253,1,1,"DV","Answer4"
"2434",253,10,1,"DV","Answer2"
"2435",253,7,1,"DV","Answer2"
"2436",253,18,1,"DV","Answer3"
"2437",253,3,1,"DV","Answer4"
"2438",253,4,1,"DV","Answer2"
"2439",253,8,1,"DV","Answer2"
"2440",253,12,1,"DV","Answer3"
"2441",254,9,1,"DV","Answer3"
"2442",254,16,1,"DV","Answer3"
"2443",254,14,0,"DV","Answer1"
"2444",254,17,1,"DV","Answer3"
"2445",254,13,1,"DV","Answer3"
"2446",254,2,1,"DV","Answer3"
"2447",254,19,1,"DV","Answer3"
"2448",254,5,1,"DV","Answer3"
"2449",254,11,1,"DV","Answer3"
"2450",254,15,1,"DV","Answer3"
"2451",254,6,1,"DV","Answer3"
"2452",254,20,1,"DV","Answer3"
"2453",254,1,1,"DV","Answer4"
"2454",254,10,1,"DV","Answer2"
"2455",254,7,1,"DV","Answer2"
"2456",254,18,1,"DV","Answer3"
"2457",254,3,1,"DV","Answer4"
"2458",254,4,1,"DV","Answer2"
"2459",254,8,1,"DV","Answer2"
"2460",254,12,0,"DV","Answer1"
"2461",255,9,1,"DV","Answer3"
"2462",255,16,0,"DV","Answer1"
"2463",255,14,1,"DV","Answer3"
"2464",255,17,1,"DV","Answer3"
"2465",255,13,1,"DV","Answer3"
"2466",255,2,1,"DV","Answer3"
"2467",255,19,1,"DV","Answer3"
"2468",255,5,1,"DV","Answer3"
"2469",255,11,1,"DV","Answer3"
"2470",255,15,1,"DV","Answer3"
"2471",255,6,1,"DV","Answer3"
"2472",255,20,1,"DV","Answer3"
"2473",255,1,1,"DV","Answer4"
"2474",255,10,1,"DV","Answer2"
"2475",255,7,1,"DV","Answer2"
"2476",255,18,1,"DV","Answer3"
"2477",255,3,1,"DV","Answer4"
"2478",255,4,0,"DV","Answer1"
"2479",255,8,1,"DV","Answer2"
"2480",255,12,1,"DV","Answer3"
"2481",256,9,1,"DV","Answer3"
"2482",256,16,0,"DV","Answer1"
"2483",256,14,1,"DV","Answer3"
"2484",256,17,1,"DV","Answer3"
"2485",256,13,1,"DV","Answer3"
"2486",256,2,1,"DV","Answer3"
"2487",256,19,1,"DV","Answer3"
"2488",256,5,1,"DV","Answer3"
"2489",256,11,1,"DV","Answer3"
"2490",256,15,1,"DV","Answer3"
"2491",256,6,1,"DV","Answer3"
"2492",256,20,1,"DV","Answer3"
"2493",256,1,1,"DV","Answer4"
"2494",256,10,1,"DV","Answer2"
"2495",256,7,1,"DV","Answer2"
"2496",256,18,1,"DV","Answer3"
"2497",256,3,1,"DV","Answer4"
"2498",256,4,1,"DV","Answer2"
"2499",256,8,1,"DV","Answer2"
"2500",256,12,1,"DV","Answer3"
"2501",257,9,1,"DV","Answer3"
"2502",257,16,0,"DV","Answer1"
"2503",257,14,1,"DV","Answer3"
"2504",257,17,1,"DV","Answer3"
"2505",257,13,1,"DV","Answer3"
"2506",257,2,1,"DV","Answer3"
"2507",257,19,1,"DV","Answer3"
"2508",257,5,1,"DV","Answer3"
"2509",257,11,1,"DV","Answer3"
"2510",257,15,1,"DV","Answer3"
"2511",257,6,1,"DV","Answer3"
"2512",257,20,1,"DV","Answer3"
"2513",257,1,1,"DV","Answer4"
"2514",257,10,1,"DV","Answer2"
"2515",257,7,1,"DV","Answer2"
"2516",257,18,1,"DV","Answer3"
"2517",257,3,1,"DV","Answer4"
"2518",257,4,1,"DV","Answer2"
"2519",257,8,1,"DV","Answer2"
"2520",257,12,1,"DV","Answer3"
"2521",259,9,1,"DV","Answer3"
"2522",259,16,1,"DV","Answer3"
"2523",259,14,1,"DV","Answer3"
"2524",259,17,1,"DV","Answer3"
"2525",259,13,1,"DV","Answer3"
"2526",259,2,1,"DV","Answer3"
"2527",259,19,1,"DV","Answer3"
"2528",259,5,1,"DV","Answer3"
"2529",259,11,1,"DV","Answer3"
"2530",259,15,1,"DV","Answer3"
"2531",259,6,1,"DV","Answer3"
"2532",259,20,1,"DV","Answer3"
"2533",259,1,1,"DV","Answer4"
"2534",259,10,1,"DV","Answer2"
"2535",259,7,1,"DV","Answer2"
"2536",259,18,1,"DV","Answer3"
"2537",259,3,1,"DV","Answer4"
"2538",259,4,1,"DV","Answer2"
"2539",259,8,1,"DV","Answer2"
"2540",259,12,1,"DV","Answer3"
"2541",26,9,1,"DV","Answer3"
"2542",26,16,1,"DV","Answer3"
"2543",26,14,0,"DV","Answer1"
"2544",26,17,1,"DV","Answer3"
"2545",26,13,1,"DV","Answer3"
"2546",26,2,1,"DV","Answer3"
"2547",26,19,1,"DV","Answer3"
"2548",26,5,1,"DV","Answer3"
"2549",26,11,1,"DV","Answer3"
"2550",26,15,1,"DV","Answer3"
"2551",26,6,1,"DV","Answer3"
"2552",26,20,1,"DV","Answer3"
"2553",26,1,1,"DV","Answer4"
"2554",26,10,1,"DV","Answer2"
"2555",26,7,1,"DV","Answer2"
"2556",26,18,1,"DV","Answer3"
"2557",26,3,1,"DV","Answer4"
"2558",26,4,1,"DV","Answer2"
"2559",26,8,1,"DV","Answer2"
"2560",26,12,1,"DV","Answer3"
"2561",260,9,1,"DV","Answer3"
"2562",260,16,0,"DV","Answer1"
"2563",260,14,0,"DV","Answer1"
"2564",260,17,1,"DV","Answer3"
"2565",260,13,1,"DV","Answer3"
"2566",260,2,1,"DV","Answer3"
"2567",260,19,1,"DV","Answer3"
"2568",260,5,1,"DV","Answer3"
"2569",260,11,1,"DV","Answer3"
"2570",260,15,0,"DV","Answer1"
"2571",260,6,1,"DV","Answer3"
"2572",260,20,1,"DV","Answer3"
"2573",260,1,1,"DV","Answer4"
"2574",260,10,1,"DV","Answer2"
"2575",260,7,1,"DV","Answer2"
"2576",260,18,1,"DV","Answer3"
"2577",260,3,1,"DV","Answer4"
"2578",260,4,1,"DV","Answer2"
"2579",260,8,1,"DV","Answer2"
"2580",260,12,0,"DV","Answer1"
"2581",261,9,1,"DV","Answer3"
"2582",261,16,0,"DV","Answer1"
"2583",261,14,0,"DV","Answer2"
"2584",261,17,1,"DV","Answer3"
"2585",261,13,1,"DV","Answer3"
"2586",261,2,1,"DV","Answer3"
"2587",261,19,1,"DV","Answer3"
"2588",261,5,1,"DV","Answer3"
"2589",261,11,1,"DV","Answer3"
"2590",261,15,1,"DV","Answer3"
"2591",261,6,1,"DV","Answer3"
"2592",261,20,1,"DV","Answer3"
"2593",261,1,1,"DV","Answer4"
"2594",261,10,1,"DV","Answer2"
"2595",261,7,1,"DV","Answer2"
"2596",261,18,1,"DV","Answer3"
"2597",261,3,1,"DV","Answer4"
"2598",261,4,1,"DV","Answer2"
"2599",261,8,1,"DV","Answer2"
"2600",261,12,1,"DV","Answer3"
"2601",262,9,1,"DV","Answer3"
"2602",262,16,0,"DV","Answer1"
"2603",262,14,0,"DV","Answer4"
"2604",262,17,1,"DV","Answer3"
"2605",262,13,1,"DV","Answer3"
"2606",262,2,0,"DV","Answer1"
"2607",262,19,1,"DV","Answer3"
"2608",262,5,1,"DV","Answer3"
"2609",262,11,1,"DV","Answer3"
"2610",262,15,1,"DV","Answer3"
"2611",262,6,1,"DV","Answer3"
"2612",262,20,0,"DV","Answer1"
"2613",262,1,1,"DV","Answer4"
"2614",262,10,0,"DV","Answer1"
"2615",262,7,1,"DV","Answer2"
"2616",262,18,1,"DV","Answer3"
"2617",262,3,1,"DV","Answer4"
"2618",262,4,1,"DV","Answer2"
"2619",262,8,1,"DV","Answer2"
"2620",262,12,0,"DV","Answer1"
"2621",263,9,1,"DV","Answer3"
"2622",263,16,1,"DV","Answer3"
"2623",263,14,1,"DV","Answer3"
"2624",263,17,1,"DV","Answer3"
"2625",263,13,1,"DV","Answer3"
"2626",263,2,0,"DV","Answer1"
"2627",263,19,0,"DV","Answer1"
"2628",263,5,1,"DV","Answer3"
"2629",263,11,1,"DV","Answer3"
"2630",263,15,1,"DV","Answer3"
"2631",263,6,1,"DV","Answer3"
"2632",263,20,0,"DV","Answer2"
"2633",263,1,0,"DV","Answer1"
"2634",263,10,1,"DV","Answer2"
"2635",263,7,1,"DV","Answer2"
"2636",263,18,1,"DV","Answer3"
"2637",263,3,1,"DV","Answer4"
"2638",263,4,1,"DV","Answer2"
"2639",263,8,1,"DV","Answer2"
"2640",263,12,1,"DV","Answer3"
"2641",265,9,1,"DV","Answer3"
"2642",265,16,0,"DV","Answer1"
"2643",265,14,1,"DV","Answer3"
"2644",265,17,1,"DV","Answer3"
"2645",265,13,1,"DV","Answer3"
"2646",265,2,0,"DV","Answer1"
"2647",265,19,1,"DV","Answer3"
"2648",265,5,1,"DV","Answer3"
"2649",265,11,1,"DV","Answer3"
"2650",265,15,1,"DV","Answer3"
"2651",265,6,1,"DV","Answer3"
"2652",265,20,1,"DV","Answer3"
"2653",265,1,1,"DV","Answer4"
"2654",265,10,0,"DV","Answer1"
"2655",265,7,1,"DV","Answer2"
"2656",265,18,1,"DV","Answer3"
"2657",265,3,1,"DV","Answer4"
"2658",265,4,1,"DV","Answer2"
"2659",265,8,1,"DV","Answer2"
"2660",265,12,0,"DV","Answer1"
"2661",266,9,1,"DV","Answer3"
"2662",266,16,0,"DV","Answer1"
"2663",266,14,1,"DV","Answer3"
"2664",266,17,1,"DV","Answer3"
"2665",266,13,1,"DV","Answer3"
"2666",266,2,1,"DV","Answer3"
"2667",266,19,1,"DV","Answer3"
"2668",266,5,1,"DV","Answer3"
"2669",266,11,1,"DV","Answer3"
"2670",266,15,0,"DV","Answer1"
"2671",266,6,1,"DV","Answer3"
"2672",266,20,1,"DV","Answer3"
"2673",266,1,0,"DV","Answer1"
"2674",266,10,1,"DV","Answer2"
"2675",266,7,1,"DV","Answer2"
"2676",266,18,1,"DV","Answer3"
"2677",266,3,1,"DV","Answer4"
"2678",266,4,1,"DV","Answer2"
"2679",266,8,1,"DV","Answer2"
"2680",266,12,1,"DV","Answer3"
"2681",267,9,1,"DV","Answer3"
"2682",267,16,0,"DV","Answer1"
"2683",267,14,1,"DV","Answer3"
"2684",267,17,1,"DV","Answer3"
"2685",267,13,1,"DV","Answer3"
"2686",267,2,1,"DV","Answer3"
"2687",267,19,1,"DV","Answer3"
"2688",267,5,1,"DV","Answer3"
"2689",267,11,1,"DV","Answer3"
"2690",267,15,0,"DV","Answer1"
"2691",267,6,0,"DV","Answer4"
"2692",267,20,1,"DV","Answer3"
"2693",267,1,0,"DV","Answer1"
"2694",267,10,1,"DV","Answer2"
"2695",267,7,1,"DV","Answer2"
"2696",267,18,1,"DV","Answer3"
"2697",267,3,0,"DV","Answer1"
"2698",267,4,0,"DV","Answer1"
"2699",267,8,1,"DV","Answer2"
"2700",267,12,0,"DV","Answer4"
"2701",268,9,1,"DV","Answer3"
"2702",268,16,0,"DV","Answer1"
"2703",268,14,1,"DV","Answer3"
"2704",268,17,1,"DV","Answer3"
"2705",268,13,1,"DV","Answer3"
"2706",268,2,1,"DV","Answer3"
"2707",268,19,1,"DV","Answer3"
"2708",268,5,1,"DV","Answer3"
"2709",268,11,1,"DV","Answer3"
"2710",268,15,1,"DV","Answer3"
"2711",268,6,1,"DV","Answer3"
"2712",268,20,1,"DV","Answer3"
"2713",268,1,1,"DV","Answer4"
"2714",268,10,1,"DV","Answer2"
"2715",268,7,1,"DV","Answer2"
"2716",268,18,1,"DV","Answer3"
"2717",268,3,1,"DV","Answer4"
"2718",268,4,1,"DV","Answer2"
"2719",268,8,1,"DV","Answer2"
"2720",268,12,1,"DV","Answer3"
"2721",270,9,1,"DV","Answer3"
"2722",270,16,0,"DV","Answer1"
"2723",270,14,1,"DV","Answer3"
"2724",270,17,1,"DV","Answer3"
"2725",270,13,1,"DV","Answer3"
"2726",270,2,1,"DV","Answer3"
"2727",270,19,1,"DV","Answer3"
"2728",270,5,1,"DV","Answer3"
"2729",270,11,1,"DV","Answer3"
"2730",270,15,1,"DV","Answer3"
"2731",270,6,1,"DV","Answer3"
"2732",270,20,1,"DV","Answer3"
"2733",270,1,1,"DV","Answer4"
"2734",270,10,1,"DV","Answer2"
"2735",270,7,1,"DV","Answer2"
"2736",270,18,1,"DV","Answer3"
"2737",270,3,1,"DV","Answer4"
"2738",270,4,1,"DV","Answer2"
"2739",270,8,1,"DV","Answer2"
"2740",270,12,1,"DV","Answer3"
"2741",277,9,1,"DV","Answer3"
"2742",277,16,1,"DV","Answer3"
"2743",277,14,1,"DV","Answer3"
"2744",277,17,1,"DV","Answer3"
"2745",277,13,1,"DV","Answer3"
"2746",277,2,1,"DV","Answer3"
"2747",277,19,1,"DV","Answer3"
"2748",277,5,1,"DV","Answer3"
"2749",277,11,1,"DV","Answer3"
"2750",277,15,1,"DV","Answer3"
"2751",277,6,1,"DV","Answer3"
"2752",277,20,1,"DV","Answer3"
"2753",277,1,1,"DV","Answer4"
"2754",277,10,1,"DV","Answer2"
"2755",277,7,1,"DV","Answer2"
"2756",277,18,1,"DV","Answer3"
"2757",277,3,1,"DV","Answer4"
"2758",277,4,1,"DV","Answer2"
"2759",277,8,1,"DV","Answer2"
"2760",277,12,1,"DV","Answer3"
"2761",278,9,1,"DV","Answer3"
"2762",278,16,1,"DV","Answer3"
"2763",278,14,1,"DV","Answer3"
"2764",278,17,1,"DV","Answer3"
"2765",278,13,1,"DV","Answer3"
"2766",278,2,1,"DV","Answer3"
"2767",278,19,1,"DV","Answer3"
"2768",278,5,1,"DV","Answer3"
"2769",278,11,1,"DV","Answer3"
"2770",278,15,1,"DV","Answer3"
"2771",278,6,1,"DV","Answer3"
"2772",278,20,1,"DV","Answer3"
"2773",278,1,0,"DV","Answer1"
"2774",278,10,1,"DV","Answer2"
"2775",278,7,1,"DV","Answer2"
"2776",278,18,1,"DV","Answer3"
"2777",278,3,1,"DV","Answer4"
"2778",278,4,1,"DV","Answer2"
"2779",278,8,1,"DV","Answer2"
"2780",278,12,1,"DV","Answer3"
"2781",279,9,0,"DV","Answer1"
"2782",279,16,1,"DV","Answer3"
"2783",279,14,1,"DV","Answer3"
"2784",279,17,1,"DV","Answer3"
"2785",279,13,1,"DV","Answer3"
"2786",279,2,1,"DV","Answer3"
"2787",279,19,1,"DV","Answer3"
"2788",279,5,1,"DV","Answer3"
"2789",279,11,1,"DV","Answer3"
"2790",279,15,1,"DV","Answer3"
"2791",279,6,1,"DV","Answer3"
"2792",279,20,1,"DV","Answer3"
"2793",279,1,0,"DV","Answer1"
"2794",279,10,1,"DV","Answer2"
"2795",279,7,1,"DV","Answer2"
"2796",279,18,1,"DV","Answer3"
"2797",279,3,1,"DV","Answer4"
"2798",279,4,1,"DV","Answer2"
"2799",279,8,1,"DV","Answer2"
"2800",279,12,1,"DV","Answer3"
"2801",28,9,1,"DV","Answer3"
"2802",28,16,0,"DV","Answer2"
"2803",28,14,1,"DV","Answer3"
"2804",28,17,1,"DV","Answer3"
"2805",28,13,1,"DV","Answer3"
"2806",28,2,0,"DV","Answer1"
"2807",28,19,1,"DV","Answer3"
"2808",28,5,0,"DV","Answer2"
"2809",28,11,1,"DV","Answer3"
"2810",28,15,0,"DV","Answer1"
"2811",28,6,1,"DV","Answer3"
"2812",28,20,1,"DV","Answer3"
"2813",28,1,0,"DV","Answer3"
"2814",28,10,0,"DV","Answer1"
"2815",28,7,1,"DV","Answer2"
"2816",28,18,1,"DV","Answer3"
"2817",28,3,1,"DV","Answer4"
"2818",28,4,1,"DV","Answer2"
"2819",28,8,1,"DV","Answer2"
"2820",28,12,0,"DV","Answer4"
"2821",280,9,1,"DV","Answer3"
"2822",280,16,0,"DV","Answer1"
"2823",280,14,1,"DV","Answer3"
"2824",280,17,1,"DV","Answer3"
"2825",280,13,1,"DV","Answer3"
"2826",280,2,1,"DV","Answer3"
"2827",280,19,1,"DV","Answer3"
"2828",280,5,1,"DV","Answer3"
"2829",280,11,1,"DV","Answer3"
"2830",280,15,1,"DV","Answer3"
"2831",280,6,1,"DV","Answer3"
"2832",280,20,1,"DV","Answer3"
"2833",280,1,1,"DV","Answer4"
"2834",280,10,1,"DV","Answer2"
"2835",280,7,1,"DV","Answer2"
"2836",280,18,1,"DV","Answer3"
"2837",280,3,1,"DV","Answer4"
"2838",280,4,1,"DV","Answer2"
"2839",280,8,1,"DV","Answer2"
"2840",280,12,1,"DV","Answer3"
"2841",281,9,1,"DV","Answer3"
"2842",281,16,1,"DV","Answer3"
"2843",281,14,1,"DV","Answer3"
"2844",281,17,1,"DV","Answer3"
"2845",281,13,1,"DV","Answer3"
"2846",281,2,1,"DV","Answer3"
"2847",281,19,1,"DV","Answer3"
"2848",281,5,1,"DV","Answer3"
"2849",281,11,1,"DV","Answer3"
"2850",281,15,1,"DV","Answer3"
"2851",281,6,1,"DV","Answer3"
"2852",281,20,0,"DV","Answer1"
"2853",281,1,0,"DV","Answer1"
"2854",281,10,1,"DV","Answer2"
"2855",281,7,1,"DV","Answer2"
"2856",281,18,1,"DV","Answer3"
"2857",281,3,1,"DV","Answer4"
"2858",281,4,1,"DV","Answer2"
"2859",281,8,1,"DV","Answer2"
"2860",281,12,1,"DV","Answer3"
"2861",282,9,1,"DV","Answer3"
"2862",282,16,1,"DV","Answer3"
"2863",282,14,1,"DV","Answer3"
"2864",282,17,1,"DV","Answer3"
"2865",282,13,1,"DV","Answer3"
"2866",282,2,1,"DV","Answer3"
"2867",282,19,1,"DV","Answer3"
"2868",282,5,1,"DV","Answer3"
"2869",282,11,1,"DV","Answer3"
"2870",282,15,1,"DV","Answer3"
"2871",282,6,1,"DV","Answer3"
"2872",282,20,1,"DV","Answer3"
"2873",282,1,1,"DV","Answer4"
"2874",282,10,1,"DV","Answer2"
"2875",282,7,1,"DV","Answer2"
"2876",282,18,1,"DV","Answer3"
"2877",282,3,1,"DV","Answer4"
"2878",282,4,1,"DV","Answer2"
"2879",282,8,1,"DV","Answer2"
"2880",282,12,1,"DV","Answer3"
"2881",283,9,1,"DV","Answer3"
"2882",283,16,1,"DV","Answer3"
"2883",283,14,1,"DV","Answer3"
"2884",283,17,1,"DV","Answer3"
"2885",283,13,1,"DV","Answer3"
"2886",283,2,1,"DV","Answer3"
"2887",283,19,1,"DV","Answer3"
"2888",283,5,1,"DV","Answer3"
"2889",283,11,1,"DV","Answer3"
"2890",283,15,1,"DV","Answer3"
"2891",283,6,1,"DV","Answer3"
"2892",283,20,1,"DV","Answer3"
"2893",283,1,1,"DV","Answer4"
"2894",283,10,1,"DV","Answer2"
"2895",283,7,1,"DV","Answer2"
"2896",283,18,1,"DV","Answer3"
"2897",283,3,1,"DV","Answer4"
"2898",283,4,1,"DV","Answer2"
"2899",283,8,1,"DV","Answer2"
"2900",283,12,0,"DV","Answer1"
"2901",285,9,1,"DV","Answer3"
"2902",285,16,0,"DV","Answer1"
"2903",285,14,1,"DV","Answer3"
"2904",285,17,1,"DV","Answer3"
"2905",285,13,1,"DV","Answer3"
"2906",285,2,1,"DV","Answer3"
"2907",285,19,1,"DV","Answer3"
"2908",285,5,1,"DV","Answer3"
"2909",285,11,1,"DV","Answer3"
"2910",285,15,1,"DV","Answer3"
"2911",285,6,1,"DV","Answer3"
"2912",285,20,1,"DV","Answer3"
"2913",285,1,1,"DV","Answer4"
"2914",285,10,1,"DV","Answer2"
"2915",285,7,1,"DV","Answer2"
"2916",285,18,1,"DV","Answer3"
"2917",285,3,1,"DV","Answer4"
"2918",285,4,1,"DV","Answer2"
"2919",285,8,1,"DV","Answer2"
"2920",285,12,1,"DV","Answer3"
"2921",286,9,1,"DV","Answer3"
"2922",286,16,1,"DV","Answer3"
"2923",286,14,1,"DV","Answer3"
"2924",286,17,1,"DV","Answer3"
"2925",286,13,1,"DV","Answer3"
"2926",286,2,1,"DV","Answer3"
"2927",286,19,1,"DV","Answer3"
"2928",286,5,1,"DV","Answer3"
"2929",286,11,1,"DV","Answer3"
"2930",286,15,1,"DV","Answer3"
"2931",286,6,1,"DV","Answer3"
"2932",286,20,1,"DV","Answer3"
"2933",286,1,1,"DV","Answer4"
"2934",286,10,1,"DV","Answer2"
"2935",286,7,1,"DV","Answer2"
"2936",286,18,1,"DV","Answer3"
"2937",286,3,1,"DV","Answer4"
"2938",286,4,1,"DV","Answer2"
"2939",286,8,1,"DV","Answer2"
"2940",286,12,0,"DV","Answer1"
"2941",287,9,1,"DV","Answer3"
"2942",287,16,0,"DV","Answer1"
"2943",287,14,1,"DV","Answer3"
"2944",287,17,0,"DV","Answer1"
"2945",287,13,1,"DV","Answer3"
"2946",287,2,1,"DV","Answer3"
"2947",287,19,0,"DV","Answer2"
"2948",287,5,1,"DV","Answer3"
"2949",287,11,0,"DV","Answer1"
"2950",287,15,1,"DV","Answer3"
"2951",287,6,0,"DV","Answer2"
"2952",287,20,1,"DV","Answer3"
"2953",287,1,1,"DV","Answer4"
"2954",287,10,1,"DV","Answer2"
"2955",287,7,1,"DV","Answer2"
"2956",287,18,1,"DV","Answer3"
"2957",287,3,1,"DV","Answer4"
"2958",287,4,0,"DV","Answer4"
"2959",287,8,1,"DV","Answer2"
"2960",287,12,0,"DV","Answer4"
"2961",288,9,1,"DV","Answer3"
"2962",288,16,1,"DV","Answer3"
"2963",288,14,1,"DV","Answer3"
"2964",288,17,1,"DV","Answer3"
"2965",288,13,1,"DV","Answer3"
"2966",288,2,1,"DV","Answer3"
"2967",288,19,1,"DV","Answer3"
"2968",288,5,1,"DV","Answer3"
"2969",288,11,1,"DV","Answer3"
"2970",288,15,1,"DV","Answer3"
"2971",288,6,1,"DV","Answer3"
"2972",288,20,1,"DV","Answer3"
"2973",288,1,1,"DV","Answer4"
"2974",288,10,1,"DV","Answer2"
"2975",288,7,1,"DV","Answer2"
"2976",288,18,1,"DV","Answer3"
"2977",288,3,1,"DV","Answer4"
"2978",288,4,1,"DV","Answer2"
"2979",288,8,1,"DV","Answer2"
"2980",288,12,1,"DV","Answer3"
"2981",29,9,1,"DV","Answer3"
"2982",29,16,1,"DV","Answer3"
"2983",29,14,1,"DV","Answer3"
"2984",29,17,1,"DV","Answer3"
"2985",29,13,1,"DV","Answer3"
"2986",29,2,0,"DV","Answer1"
"2987",29,19,1,"DV","Answer3"
"2988",29,5,1,"DV","Answer3"
"2989",29,11,1,"DV","Answer3"
"2990",29,15,1,"DV","Answer3"
"2991",29,6,1,"DV","Answer3"
"2992",29,20,1,"DV","Answer3"
"2993",29,1,1,"DV","Answer4"
"2994",29,10,1,"DV","Answer2"
"2995",29,7,1,"DV","Answer2"
"2996",29,18,1,"DV","Answer3"
"2997",29,3,1,"DV","Answer4"
"2998",29,4,1,"DV","Answer2"
"2999",29,8,1,"DV","Answer2"
"3000",29,12,1,"DV","Answer3"
"3001",290,9,1,"DV","Answer3"
"3002",290,16,0,"DV","Answer1"
"3003",290,14,1,"DV","Answer3"
"3004",290,17,1,"DV","Answer3"
"3005",290,13,1,"DV","Answer3"
"3006",290,2,1,"DV","Answer3"
"3007",290,19,1,"DV","Answer3"
"3008",290,5,1,"DV","Answer3"
"3009",290,11,1,"DV","Answer3"
"3010",290,15,1,"DV","Answer3"
"3011",290,6,1,"DV","Answer3"
"3012",290,20,1,"DV","Answer3"
"3013",290,1,0,"DV","Answer1"
"3014",290,10,1,"DV","Answer2"
"3015",290,7,1,"DV","Answer2"
"3016",290,18,1,"DV","Answer3"
"3017",290,3,1,"DV","Answer4"
"3018",290,4,1,"DV","Answer2"
"3019",290,8,0,"DV","Answer3"
"3020",290,12,1,"DV","Answer3"
"3021",291,9,1,"DV","Answer3"
"3022",291,16,0,"DV","Answer1"
"3023",291,14,1,"DV","Answer3"
"3024",291,17,1,"DV","Answer3"
"3025",291,13,1,"DV","Answer3"
"3026",291,2,1,"DV","Answer3"
"3027",291,19,1,"DV","Answer3"
"3028",291,5,1,"DV","Answer3"
"3029",291,11,1,"DV","Answer3"
"3030",291,15,0,"DV","Answer1"
"3031",291,6,1,"DV","Answer3"
"3032",291,20,0,"DV","Answer1"
"3033",291,1,1,"DV","Answer4"
"3034",291,10,1,"DV","Answer2"
"3035",291,7,1,"DV","Answer2"
"3036",291,18,1,"DV","Answer3"
"3037",291,3,1,"DV","Answer4"
"3038",291,4,1,"DV","Answer2"
"3039",291,8,1,"DV","Answer2"
"3040",291,12,0,"DV","Answer1"
"3041",292,9,1,"DV","Answer3"
"3042",292,16,0,"DV","Answer1"
"3043",292,14,1,"DV","Answer3"
"3044",292,17,1,"DV","Answer3"
"3045",292,13,1,"DV","Answer3"
"3046",292,2,0,"DV","Answer1"
"3047",292,19,1,"DV","Answer3"
"3048",292,5,1,"DV","Answer3"
"3049",292,11,1,"DV","Answer3"
"3050",292,15,1,"DV","Answer3"
"3051",292,6,1,"DV","Answer3"
"3052",292,20,1,"DV","Answer3"
"3053",292,1,1,"DV","Answer4"
"3054",292,10,1,"DV","Answer2"
"3055",292,7,1,"DV","Answer2"
"3056",292,18,1,"DV","Answer3"
"3057",292,3,1,"DV","Answer4"
"3058",292,4,1,"DV","Answer2"
"3059",292,8,1,"DV","Answer2"
"3060",292,12,1,"DV","Answer3"
